time_sec,zeta_ema,b_ema,u,e_sum
1757143911.422332,1.2216108377420487,-48.27924475256627,0.15605814018714337,0.12801297134536166
1757143911.5882497,1.1687752037109338,-47.22168701017721,0.1370660685667698,0.11217073175369474
1757143911.7589986,1.116560329985453,-46.16797046133461,0.1183982369070846,0.09660046037938036
1757143911.9259574,1.0888278568707324,-45.591517548314265,0.10869096395737457,0.08849875295222354
1757143912.0951943,1.0571232339418226,-44.94836230230724,0.0973994366887131,0.07907799394783893
1757143912.260704,1.0066443407304562,-43.87906356051341,0.07995436461217757,0.06453153476009399
1757143912.4277942,0.9568829320915393,-42.85085716669794,0.06244433999842647,0.04993289437879023
1757143912.5931747,0.9092618476743956,-41.85815657063111,0.04579005882513924,0.036049358130886666
1757143912.7613137,0.8845740913178212,-41.292388882633,0.037771554085408575,0.02936315683258056
1757143912.9252586,0.8753316711271207,-40.90544392275428,0.0368741313788149,0.02861139633601756
1757143913.0901234,0.8790632362504979,-40.645741871269884,0.042234948992498286,0.033074199412550076
1757143913.2524412,0.8725377143992156,-40.24739051531625,0.043105337810820835,0.03379495204644528
1757143913.416953,0.8339662130171569,-39.107911748064836,0.03364044371589986,0.025903989027930063
1757143913.583915,0.7838287601093239,-37.739146934205905,0.01998557450000686,0.014522910712602866
1757143913.7511277,0.7101555344222781,-35.86116110875396,-0.001683121903720209,-0.0035338438764005997
1757143913.9172544,0.6543590056817588,-34.327236869081645,-0.01675662171943903,-0.016092865849937077
1757143914.08464,0.6566267854496651,-33.85361193740125,-0.00971416581066633,-0.010222726649179892
1757143914.2518835,0.6740656221110197,-33.68809732563861,0.0027353369210352673,0.00015183779912375517
1757143914.4186554,0.7089766987153534,-33.94441893030395,0.02060863274997849,0.015044160054637212
1757143914.585275,0.7630642028241567,-34.551209900903004,0.04578564489511416,0.03602000240304826
1757143914.7519279,0.8206232133517415,-35.299456023594665,0.07135164986072483,0.05731704643992408
1757143914.920684,0.8722473358968161,-36.00534198706337,0.09386832830326788,0.0760702480777744
1757143915.0894043,0.9372125662432412,-37.04641342683373,0.12037116866707312,0.09814214885328332
1757143915.2607577,1.001795564811725,-38.08298359411509,0.14670270033110783,0.12006794646471153
1757143915.433668,1.0404015093895134,-38.64319617740983,0.1631668461325696,0.1337687929206584
1757143915.6111953,1.0884094123402952,-39.50693938367605,0.18163314492954796,0.14913531233338712
1757143915.7885432,1.1470259914936356,-40.62115368615972,0.20346219099490462,0.16730145888522058
1757143915.9733925,1.1907434508834922,-41.490081124532395,0.21929889758488438,0.18047091419642214
1757143916.1523118,1.215149830118111,-42.08866800305919,0.22679308320118893,0.18668823502846355
1757143916.3322303,1.2994452007795636,-43.25551908776951,0.2634071671967229,0.21716740951208674
1757143916.5003936,1.2845455332374573,-43.256407951191086,0.25449196491519227,0.20970868710681778
1757143916.6695259,1.2957456278390884,-43.77564150108026,0.2550167564329767,0.21011639890874162
1757143916.8328784,1.3214154818860528,-44.51038733435144,0.26163693880445293,0.215603867599512
1757143916.997163,1.3618821690725729,-45.538041032819415,0.27362216225848857,0.22556067420809228
1757143917.1603167,1.425176093055315,-46.98853842575852,0.2942321428065786,0.2427026622700723
1757143917.3245742,1.507023822883598,-48.76437891474891,0.32207436738725304,0.26586812229430984
1757143917.4923806,1.6003226509082717,-50.72577544752709,0.3545660582255286,0.292903570978865
1757143917.6579266,1.6931731846798441,-52.811613063700534,0.3852990475234528,0.3184704617029167
1757143917.8220148,1.7468205352152917,-54.045472031487186,0.40273578519731107,0.332955547292774
1757143917.9872363,1.7678981638500348,-54.81313937839915,0.40622583890182057,0.33581768814102586
1757143918.150998,1.7634321804564985,-55.004308047296576,0.401306540700448,0.33167300975528347
1757143918.3161929,1.797921160651813,-55.43856434750743,0.41684577428191427,0.3445749368508322
1757143918.4813318,1.7713983583488977,-55.217491003789284,0.40364005222749677,0.333524269136556
1757143918.6470037,1.8016408464945324,-55.2804270309924,0.421087968264087,0.3480161529373422
1757143918.8134868,1.7486613633786756,-54.42252693341006,0.39965003671641497,0.33010541235523716
1757143918.9791527,1.7171594640043737,-53.90309145130255,0.3870350612083652,0.3195488174891613
1757143919.1472316,1.7079289062227798,-53.72627260261437,0.3836717839034187,0.31670172708524613
1757143919.3156564,1.7272412755326123,-53.9761190600691,0.3923155937453262,0.3238594471656151
1757143919.482369,1.7845487454855349,-54.91146990638205,0.41553305322226347,0.34315967367894695
1757143919.6485038,1.850790630415848,-56.111697955252396,0.440935992188497,0.3642783356554
1757143919.8107262,1.8927055280446832,-56.99473228966751,0.4555495780772889,0.37640544112566643
1757143919.9693613,1.931236707864983,-57.295376954175836,0.47512284020923984,0.39266458439073315
1757143920.1258714,1.984101928784295,-57.826771665427,0.5005299965028287,0.41378324773787745
1757143920.28426,2.1146885451060053,-59.265757636599005,0.5616877346159491,0.46468669618701264
1757143920.447259,2.295391796187802,-61.30246975476905,0.6457562922021133,0.5346712005462104
1757143920.611115,2.4845112663988584,-63.237346267030595,0.7361093907974278,0.6098821705291233
1757143920.7732136,2.701090661422421,-65.07547895367907,0.8441128690026757,0.6997905411744199
1757143920.9353776,2.992168139764874,-66.82170500599511,0.9979388939800423,0.8278670198224858
1757143921.09519,3.345335497241962,-68.48061975569536,1.1900901903846088,0.9878615510640275
1757143921.2563784,3.7556588541395075,-70.05658876791058,1.417562340647995,1.1772635393906479
1757143921.4206116,4.2621417061865605,-71.55375932951505,1.7037184756175618,1.4155332597981298
1757143921.581995,4.777882696743932,-72.9760713630393,1.9963631186231612,1.659180634741573
1757143921.7443564,5.331764955797116,-74.32726779488733,2.3127902694175817,1.9226097999496847
1757143921.9066267,5.981236297393247,-75.61090440514296,2.687432027933561,2.234509104645194
1757143922.07,6.625922861277247,-76.83035918488581,3.0600262451625433,2.5446578387897656
1757143922.2361279,7.2823826843999075,-77.98884122564151,3.4404757064023728,2.8613029299435384
1757143922.3985724,7.974386425393535,-79.08939916435943,3.8429904513453383,3.196299221053173
1757143922.5600126,8.699757871030595,-80.13492920614146,4.266239833327505,3.548529643453883
1757143922.7203023,9.433483261017882,-81.1281827458344,4.6951820486979665,3.905459803050597
1757143922.881406,10.181210076055367,-82.07177360854267,5.133182940083441,4.269887301942257
1757143923.0441136,10.99605332362589,-82.96818492811553,5.612091517801067,4.66834481253179
1757143923.2093048,11.802879647617935,-83.81977568170976,6.086804612773314,5.06324206699187
1757143923.3735793,12.62177363673362,-84.62878689762427,6.569330576084025,5.464598949390568
1757143923.5358183,13.533630339876186,-85.39734755274304,7.108181162663797,5.9128416944106625
1757143923.695961,14.42735039606353,-86.12748017510589,7.636668908836362,6.352400396280705
1757143923.856797,15.296377468545508,-86.82110616635059,8.150852074080268,6.779977672609248
1757143924.0180902,16.183701119837473,-87.48005085803305,8.676503010792972,7.217050051338406
1757143924.1772947,17.124516063845597,-88.1060483151314,9.234702896122847,7.681197548771484
1757143924.3397012,18.018290260653316,-88.70074589937482,9.765150126824965,8.12213767133291
1757143924.504891,18.86737574762065,-89.26570860440607,10.269232761298817,8.541030787766264
1757143924.6743731,19.674006960239616,-89.80242317418576,10.748285475280131,8.93897924837795
1757143924.8437946,20.440306612227634,-90.31230201547648,11.203525747030856,9.317030285959053
1757143925.0088863,21.168291281616252,-90.79668691470265,11.636101389496107,9.6761787716611
1757143925.1700106,21.85987671753544,-91.25685256896752,12.047144634930236,10.017369833078044
1757143925.3337753,22.516882881658667,-91.69400994051914,12.437796306443325,10.341501341424141
1757143925.4947627,23.141038737575734,-92.10930944349317,12.809020501898893,10.649426274352935
1757143925.656578,23.733986800696947,-92.50384397131852,13.161825588399239,10.941954960635288
1757143925.8183527,23.57709426531908,-92.87865177275259,13.064948738728864,10.859760614932014
1757143925.9786701,23.33225577977529,-93.23471918411495,12.915494070202667,10.733780698046496
1757143926.140529,23.915642990786527,-93.5729832249092,13.26325133228172,11.022091663144172
1757143926.3016195,24.32155876300013,-93.89433406366373,13.504752301932067,11.221836040863428
1757143926.4572725,24.646840917013208,-94.19961736048054,13.69802974761094,11.381424284901799
1757143926.6214085,24.629756801918163,-94.48963649245651,13.68616502218402,11.369982036034516
1757143926.7838936,24.717148280059558,-94.76515466783368,13.737147828768723,11.410922593351442
1757143926.9453747,24.66251053921332,-95.026896934442,13.703062083586719,11.38098630026224
1757143927.1068015,24.610275953872524,-95.27555208771989,13.670570051824344,11.352382456059063
1757143927.2633088,24.575129206349793,-95.5117744833339,13.648420958207563,11.332446858341557
1757143927.4223194,24.57248244146687,-95.7361857591672,13.645940917252092,11.328879363141763
1757143927.5821671,24.67443836318625,-95.94937647120884,13.70637531127982,11.377725416881038
1757143927.741212,24.811848914204184,-96.15190764764839,13.788211467566681,11.444405380625607
1757143927.900149,24.924712107379474,-96.34431226526596,13.855448075693847,11.498912931037077
1757143928.0618253,24.980823875972902,-96.52709665200265,13.888785084076734,11.525140971466424
1757143928.223156,25.02735458158832,-96.70074181940252,13.91648248765186,11.546669872600134
1757143928.3867576,25.050332345825556,-96.86570472843239,13.930180359796378,11.556509125628454
1757143928.5496974,25.06819574867588,-97.02241949201077,13.940902042213864,11.563873679417831
1757143928.712088,25.085328773589495,-97.17129851741022,13.951274343169375,11.570951401620645
1757143928.8723857,25.113547247782332,-97.31273359153971,13.96836502129739,11.58364628797577
1757143929.0308654,25.12151419920547,-97.44709691196272,13.973369263674375,11.586286130483108
1757143929.1896334,25.067081765459797,-97.57474206636458,13.941013143018045,11.557793462066252
1757143929.3474345,24.947305691560583,-97.69600496304635,13.869506494162055,11.496692796149828
1757143929.5071268,24.860657798950324,-97.81120471489403,13.81796418681835,11.452216852326222
1757143929.6677983,24.76794715555432,-97.92064447914933,13.762856971530107,11.404767132985667
1757143929.8279572,24.66648112178173,-98.02461225519185,13.702548009916912,11.352994438338946
1757143929.990294,24.51305075007985,-98.12338164243226,13.61113418852477,11.275291558615601
1757143930.1563623,24.209238212728444,-98.04194553150205,13.431671979379699,11.124199651049201
1757143930.3176196,23.813231334440655,-96.4326598393996,13.215143822604116,10.942289068826332
1757143930.4811976,23.4183988254121,-94.54828232533488,13.002617606273446,10.763716589452702
1757143930.6458259,23.029517191331436,-94.82086820906814,12.767757107715546,10.566549913575036
1757143930.8091495,22.659436767098114,-95.07982479861472,12.544296544141368,10.37892013556291
1757143930.974007,22.26779140388664,-95.32583355868398,12.308035559809873,10.18063736635648
1757143931.1406012,21.855164057889695,-95.55954188074978,12.059315925768175,9.97198661013735
1757143931.304009,21.46948931866403,-92.08133313922083,11.871253253064642,9.813931327939807
1757143931.4709122,21.131754369942744,-89.12783544435695,11.705668962082571,9.674598830527803
1757143931.632579,20.83640532179473,-86.19048749919598,11.565252640731849,9.556297785905404
1757143931.7941709,20.629122275706212,-84.17030505081088,11.466655779001314,9.472858087344997
1757143931.9557543,20.47862424221265,-82.74298009825813,11.395005480742373,9.411882320123743
1757143932.1175425,20.314585016948943,-80.71469835713916,11.322434205911323,9.35014552490308
1757143932.2798755,20.040993245883598,-81.6789634392822,11.148202087007023,9.203706988548976
1757143932.4428778,19.832402617555484,-82.59501526731809,11.013536773975696,9.09025115610456
1757143932.6062949,19.67359098124558,-83.46526450395218,10.909277671491601,9.002142845583268
1757143932.7712572,19.545332212365185,-84.29200127875457,10.823874880824722,8.929746093395046
1757143932.9361532,19.39350000039805,-85.07740121481683,10.724809441659094,8.845975988050856
1757143933.0993662,19.249776767345917,-85.82353115407598,10.631052755621385,8.766653072132199
1757143933.2614636,19.152738978783308,-86.53235459637217,10.565736237469114,8.711045943427932
1757143933.423926,19.106664281888822,-87.20573686655356,10.531421114108507,8.681274772278876
1757143933.5923138,19.070661283248484,-87.84545002322588,10.503600577476409,8.656876141391983
1757143933.7566388,19.034792651611692,-88.45317752206458,10.47620508284096,8.6328645505852
1757143933.9201424,19.080259897693214,-88.4463496396137,10.50498270748478,8.65566645245047
1757143934.0862086,19.09642493472994,-88.49586214420528,10.515526226184132,8.663253845922917
1757143934.2547407,19.08980572580472,-89.07106903699501,10.506110663619713,8.65419217253241
1757143934.4230657,19.084578440002762,-89.61751558514526,10.497872372711198,8.646114064149929
1757143934.5873206,19.0863830339328,-90.136639805888,10.494145106754928,8.641825118907521
1757143934.7483253,19.065628354434647,-90.3544602966727,10.480467882953842,8.629269574250596
1757143934.9083414,19.057512570868187,-90.83673728183906,10.47119050404719,8.620388912615702
1757143935.0724964,19.088814054904123,-91.2949004177471,10.48589030919018,8.63145802327459
1757143935.2348497,19.090154621232404,-91.73015539685974,10.482872338963915,8.627775756647605
1757143935.3949924,19.014696858890265,-92.13461671271011,10.434119067551753,8.586002262318031
1757143935.5559921,18.874748453934032,-91.71393552917422,10.356570029838306,8.520234871675274
1757143935.7186537,18.66941592511245,-90.06534774624578,10.254525428152116,8.434054485093768
1757143935.881603,18.453709411083388,-88.19914548344521,10.1488557685441,8.344863250707242
1757143936.0443084,18.16073718973576,-85.248307815291,10.009821207372315,8.22788551671497
1757143936.2090573,17.825975991717478,-81.68975528234505,9.853000958381209,8.096090443035289
1757143936.3691363,17.447793790260874,-77.25388230628322,9.680594879066172,7.951358072067605
1757143936.5345113,17.032370691629175,-72.22544417241436,9.492971206205116,7.793930904090444
1757143936.6944754,16.552428244427173,-73.61417196379364,9.189547152358022,7.54007240257565
1757143936.8567214,16.058768223654788,-74.93346336560396,8.8787008018993,7.280049478171354
1757143937.0210521,15.598318745081606,-76.18679019732376,8.588547617499273,7.037291470567565
1757143937.190083,15.1288716961103,-77.37745068745757,8.293739143296527,6.7906613411805745
1757143937.3554919,14.653242305984046,-78.50857815308468,7.995870157198283,6.541535371461176
1757143937.5168643,14.172195476558256,-79.58314924543045,7.695362298438026,6.2902662458248235
1757143937.677966,13.695686737848446,-80.60399178315892,7.398180293160835,6.041803451092633
1757143937.8356152,13.229351731285918,-81.57379219400097,7.107655886824645,5.798937943702949
1757143938.000593,12.729646561084385,-81.71501873725502,6.807053326219956,5.547673093169642
1757143938.160178,12.204953185380782,-80.94394065195478,6.502334903178697,5.293037186170843
1757143938.32096,11.645912514207978,-79.41584762326329,6.186056025595341,5.028797780871356
1757143938.4783528,11.106051235173451,-77.6909382300762,5.883589761407825,4.776116235285963
1757143938.6361141,10.580447858905387,-75.75580442739806,5.592164514720412,4.532665885178713
1757143938.793115,10.102313318867298,-74.08444143686312,5.326016901854025,4.310312245065018
1757143938.9507105,9.643832827675213,-72.36807050790325,5.072170937976512,4.098235708758574
1757143939.1081839,9.192706987077472,-70.46877232155838,4.824899850972558,3.891665770323152
1757143939.2685118,8.76634565350786,-68.72058604770457,4.5906538554248195,3.6959669662768846
1757143939.4250648,8.371922056769394,-67.27431886079785,4.371904887582127,3.5132178397767184
1757143939.584137,8.00669645950229,-66.11150871762368,4.167254918343484,3.3422331425749086
1757143939.7409315,7.659146222479935,-65.05237455066339,3.971932856627129,3.1790493657333334
1757143939.8974571,7.320092956580128,-63.97365490149935,3.781918133915882,3.0203099292750704
1757143940.0564582,7.015259494721428,-63.22719288243756,3.6084329259698036,2.8753578185363384
1757143940.2174635,6.735077765407719,-62.70241675729762,3.4470624483110104,2.7405147151308835
1757143940.3743296,6.475512184184224,-62.4256062374259,3.295054688129013,2.613500029717853
1757143940.5340526,6.22564720472431,-62.09644571467814,3.149483743962061,2.4918591452153738
1757143940.6918786,5.971997070239971,-61.77680466521132,3.0015031026282153,2.3682304884678724
1757143940.8491404,5.732373640468359,-61.42951773853034,2.8622506282859317,2.251891642848876
1757143941.0069273,5.502220214659083,-61.095840351664854,2.7285003948431736,2.1401517038128928
1757143941.1627066,5.305451087347073,-61.05061292453571,2.6112997734803387,2.0422194144281796
1757143941.3165984,5.111339218995802,-60.842111704883635,2.497634333613043,1.9472484924490647
1757143941.4725683,4.910830057862143,-60.38260995569902,2.383131650868672,1.8515889293740815
1757143941.6292288,4.713664742651188,-59.792350040494625,2.272191120206279,1.758908870920648
1757143941.7839026,4.527033106213285,-59.239214967974284,2.1671082523451686,1.6711244034268995
1757143941.9434526,4.360573628484407,-58.856817551179574,2.0720752994129996,1.5917186387304079
1757143942.0991297,4.218015412481863,-58.805099300878894,1.987397755673884,1.5209567132321427
1757143942.2549946,4.107101379824307,-59.14526273183104,1.9169952647551867,1.4620980625938431
1757143942.4126093,4.0198008796006395,-59.848742164209206,1.8563956769402248,1.4114130181582276
1757143942.570313,3.9350421459881915,-60.50796483077902,1.7978445702226034,1.3624414246863057
1757143942.7263165,3.837814304216507,-60.88656629932307,1.7351690138769342,1.3100414891150227
1757143942.8826208,3.744056610598775,-61.23411000889305,1.6749408245560613,1.259687205210457
1757143943.0407803,3.647475275315723,-61.45326312050894,1.614553431281207,1.209205006452772
1757143943.197215,3.5578733993291727,-61.743470753057714,1.5574915106315583,1.161501992134009
1757143943.3549366,3.4697182950460785,-61.97608900922807,1.5019829053084792,1.1150982574307586
1757143943.5121799,3.3744305569161654,-61.97160905217486,1.44503188430352,1.0674991879363342
1757143943.671552,3.2834976562180316,-61.92863486940254,1.3911507828924579,1.0224624794149904
1757143943.8285258,3.1874605323773904,-61.78907015321513,1.3353564641382623,0.9758395646565439
1757143943.9861195,3.0827519149191347,-61.449723075608084,1.2767495354972687,0.9268787267034865
1757143944.1434288,2.979897720424017,-61.02684076551664,1.220249985705492,0.8796804525568421
1757143944.3044212,2.889238996969955,-60.90188556043172,1.1674887396328295,0.8356006428806602
1757143944.4622147,2.8188502604603087,-61.00296304296922,1.12416868125695,0.7993954998004621
1757143944.6176424,2.774937570502097,-61.536226679761185,1.0915419343074428,0.7721065184534367
1757143944.774766,2.7368785057358425,-62.13830557404461,1.0615989311651974,0.7470561971274752
1757143944.9370549,2.695727781275695,-62.64100752861874,1.0309931545752247,0.7214538153516601
1757143945.093027,2.655446773796078,-63.18930650216339,1.0003534909615317,0.695830321876405
1757143945.2496161,2.599707603183743,-63.383472768852094,0.9646842853105877,0.6660190739033505
1757143945.4092464,2.5441310522367444,-63.47999546524835,0.9302818091271675,0.6372655714658887
1757143945.5688078,2.504859595650374,-63.868976343841396,0.9021490960435841,0.613740034386773
1757143945.724488,2.4974271036150477,-64.88499064615615,0.8855908139293722,0.5998636453459623
1757143945.883186,2.491298130960693,-65.842341760821,0.8705184095248208,0.5872256478721365
1757143946.0424633,2.472104973813751,-66.50246390007487,0.8511719999213081,0.5710278479061267
1757143946.2038693,2.4475476720529947,-67.04895439830842,0.8299690376318634,0.5532842920434131
1757143946.3633175,2.423365072376355,-67.58745211296332,0.8090829287530931,0.5358080150585444
1757143946.5204117,2.3967066647295985,-68.00163800951242,0.7881990899303907,0.518336952269675
1757143946.6832378,2.365949698249558,-68.3333333001989,0.7658459122799486,0.49964151612278984
1757143946.8413486,2.3137174711247845,-68.14977591863622,0.736784434062001,0.47536097637603003
1757143947.001818,2.245082496835742,-67.56721140096369,0.702665933007683,0.44686913440823406
1757143947.1623933,2.1133602775854428,-65.67496085059933,0.6464038216276948,0.399930530286728
1757143947.3214738,1.945666543825113,-63.0636874307958,0.5771773039169934,0.3421963976045985
1757143947.4815533,1.7671858117724073,-60.20873640142673,0.5043933402983384,0.2815055418719363
1757143947.6394837,1.5777685625808817,-56.85825043374949,0.4309836143174167,0.22030177695294595
1757143947.7998405,1.3901753052358343,-53.542012373426765,0.3582481202496032,0.15966752888364955
1757143947.9567487,1.2201977017591683,-50.452812584070614,0.2933485207574563,0.10557072503887799
1757143948.1158528,1.0790449312246613,-47.855170631643965,0.2398382624624372,0.060970759295890964
1757143948.27535,0.9730492407451999,-45.761977987512935,0.20136377022992058,0.028904840497470607
1757143948.436395,0.8915321425251549,-44.10802215454354,0.1723017359287773,0.004685849717142032
1757143948.5944536,0.8340248381962146,-42.860333601748,0.15276778425197504,-0.011590916919372696
1757143948.7496347,0.7981446335788844,-41.94748965115279,0.14219062227691562,-0.0204025797220857
1757143948.9079435,0.778994570431358,-41.40124765684588,0.13725160731000596,-0.024515191352779853
1757143949.0658782,0.7757916636709213,-41.20416787135466,0.13769100709824797,-0.024145846878085964
1757143949.220771,0.7893921552172947,-41.2846012624549,0.1448832901316106,-0.018149935015901675
1757143949.378005,0.7922943122355208,-41.139013052664666,0.14836924613963165,-0.015242974408886278
1757143949.534794,0.7959745896666905,-41.088980925727235,0.15117577517917963,-0.012902514423927092
1757143949.6883843,0.8025288605858066,-41.06601076127681,0.15538253662903428,-0.009395677319864737
1757143949.843591,0.795311396614782,-40.763252863899,0.15468360451093627,-0.009976830331598963
1757143949.999785,0.7780309563192411,-40.28399334265229,0.15006429528211038,-0.013824455266902347
1757143950.1564693,0.7461430624670833,-39.48625962553188,0.1405009494641575,-0.021791065021777134
1757143950.3112335,0.7051144840339518,-38.568369640776275,0.12689335510123317,-0.033126454390786875
1757143950.4658077,0.6618486316918046,-37.58443434355191,0.11273412564008378,-0.04492002758961683
1757143950.619594,0.6271008161403512,-36.73817237368876,0.10203229966389411,-0.053831315666712065
1757143950.775694,0.5944421162332482,-35.769444888274585,0.09405236922808317,-0.06047339076612179
1757143950.9292336,0.5751989100495096,-35.10350386715797,0.09048799645664608,-0.06343558364682489
1757143951.0845816,0.5992351138008793,-35.27747639413698,0.1028137918706795,-0.05315720704093013
1757143951.2394729,0.6356514627975725,-35.59344132717671,0.12086611917086351,-0.03810868187298089
1757143951.3927207,0.682944404927927,-36.18012897151124,0.14219851736241648,-0.020329087251148903
1757143951.5485067,0.7593031947370725,-37.401105280504034,0.17336295426883533,0.005640544563495942
1757143951.7053413,0.8475911868938346,-38.86134443481379,0.20881839744759906,0.035182149098779425
1757143951.8611312,0.9491891742410374,-40.61462578485044,0.24874847629669383,0.06844832927201433
1757143952.017646,1.0353936678796019,-42.09394698584229,0.2827344630966155,0.09675736408137803
1757143952.17263,1.1007339388427688,-43.218534685988644,0.3084618895893901,0.11818162256149795
1757143952.3287208,1.1274206100685076,-43.65174514346167,0.31929521648874565,0.1271928535996371
1757143952.485893,1.1290424014969211,-43.62499570824903,0.3206094492485766,0.12827124366597026
1757143952.6421156,1.1286125797581041,-43.51194851377896,0.32172830415790177,0.12918680474126243
1757143952.7974336,1.102149804197132,-42.910706118149825,0.3130844924194979,0.12196784091706775
1757143952.9599168,1.0683591015877927,-42.13245682679921,0.30216739869095377,0.1128549825259042
1757143953.111751,1.013217468843408,-40.89914645875637,0.2838969652453828,0.09761726983414026
1757143953.2656062,0.9437029384536247,-39.34539621093757,0.2608453120274033,0.07839750711743665
1757143953.4216523,0.8841259076510435,-37.955437391677926,0.24178835342150073,0.06250857990874248
1757143953.576852,0.8553045560517746,-37.14830578088309,0.23418983938863006,0.05616922021705634
1757143953.732789,0.8568385433275397,-36.849536026354315,0.23870481288934164,0.05992391140022668
1757143953.885712,0.8635200502040933,-36.509764322235085,0.24680117198524887,0.06666238187969575
1757143954.0409431,0.8772790540739698,-36.33180799699247,0.2572037417870709,0.07532144706706023
1757143954.1981118,0.9250487967342697,-36.96431389536062,0.2782901155086138,0.09288125941352865
1757143954.3546977,0.9582444608022802,-37.25973147085626,0.2946791808322993,0.1065249156925775
1757143954.5064042,0.9618490806042682,-36.9042893194631,0.30112423353906326,0.11188164710750309
1757143954.6606858,0.951712721315876,-36.370992444584914,0.3014592820632414,0.11214643621208886
1757143954.8135953,0.9314555317575361,-35.67257059564058,0.2977026984617098,0.10900205992236228
1757143954.9677973,0.890748941117912,-34.54798394741983,0.28678918742586135,0.09989463108475771
1757143955.1201615,0.8147332201934555,-32.74975334989281,0.2627706915955881,0.07986907659779963
1757143955.2740564,0.7343620959927504,-30.90640440004954,0.23667714863328776,0.05811700399587977
1757143955.424677,0.6299276132195563,-28.52893658178046,0.20255054214721463,0.02967444079197351
1757143955.5757873,0.5240239530671539,-26.03083810321634,0.16898578523686958,0.001703595501413524
1757143955.7276711,0.41080567224576636,-23.522481336757913,0.1311505687495057,-0.029821977244695957
1757143955.8815937,0.32079899444745813,-21.404524918235445,0.10255377985733026,-0.05364575195862539
1757143956.036261,0.24582980402150242,-19.48390099013373,0.08060862832294473,-0.07192410789058608
1757143956.1916711,0.17282476039177738,-17.515141788863126,0.06041692301831707,-0.08873903769274256
1757143956.3453279,0.08771592488759987,-15.582228422717087,0.03252937667758282,-0.11196432178337093
1757143956.502029,0.09322648451060574,-14.9213022952557,0.043750748630434266,-0.10259978069725414
1757143956.6606603,0.2012439026938279,-15.907043172619378,0.09672303909157705,-0.05844848037927984
1757143956.8145278,0.15928911286404523,-15.870597378429327,0.07197534919604506,-0.07906141735227065
1757143956.9705286,0.20629867078781378,-16.846626988267627,0.08845853919706921,-0.06531693448876938
1757143957.124972,0.2587943251314187,-18.202705863768795,0.10367485705212004,-0.0526298960719786
1757143957.2806873,0.18644046650462376,-18.589576796166295,0.055605659341807556,-0.09267553470935108
1757143957.4358006,0.3500515448334453,-21.188797449766184,0.12257594054041471,-0.03686220208093918
1757143957.5897605,0.49746083377982236,-23.844849825813032,0.17915046840956944,0.01028191863178085
1757143957.7462006,0.678996555022655,-26.72387541618742,0.25353489811083385,0.07225952334945329
1757143957.9054961,0.8246811672167432,-29.515625828727654,0.30746332739146487,0.11718432532109507
1757143958.0601788,0.8724557560593516,-30.828779435667734,0.3203900259675069,0.12794008367299842
1757143958.2169585,0.9179288647388516,-32.30694743562507,0.3299571823430423,0.13589495801317508
1757143958.3782175,0.986267381581102,-33.24481261114606,0.35973182278504495,0.1606855646790904
1757143958.5343947,0.63884104787192,-26.582571980588757,0.23123128000818366,0.05359480413007239
1757143958.6924129,0.3111298285319128,-20.25344338155932,0.11054666951292963,-0.046969519549636796
1757143958.8477643,-0.09255878207345486,-14.240771212481352,-0.0595437451566056,-0.18868710316154094
1757143959.0042975,-0.2900871721247504,-8.528732651857284,-0.10955237040996901,-0.23033091258094804
1757143959.1595,-0.12479562689589319,-4.08735232419606,0.0429030932920582,-0.1032713366899072
1757143959.3145044,-0.42915378981074215,1.1170152920137428,-0.07729092279887984,-0.20340674198523365
1757143959.47107,-0.8260165177243799,6.061164527413055,-0.25613394218489705,-0.3523966135880594
1757143959.6272144,-1.3270118630265153,10.758106301042403,-0.5004546466624349,-0.5559248685028336
1757143959.7821007,-1.9288917081076113,15.220200985990283,-0.8081632317994455,-0.8122438441939028
1757143959.9415348,-2.649744962820639,19.459190936690767,-1.1899875088452625,-1.1302805720434117
1757143960.1028848,-3.3941355947760425,23.48623138985623,-1.5885333304984222,-1.462205483489459
1757143960.2605608,-4.196799725681772,27.311919820363418,-2.024511343398049,-1.8252806646372517
1757143960.415321,-4.857445712755838,30.946323829345246,-2.377614069970364,-2.1192596180844663
1757143960.5723035,-5.421548982537968,34.399007637877986,-2.675015369686755,-2.366784414890204
1757143960.7283683,-5.950676478021665,37.679057255984084,-2.9535368051943705,-2.598547666450992
1757143960.8844154,-6.459362231909888,40.79510439318488,-3.2217960254559976,-2.8217300720230956
1757143961.0398984,-6.934188176253114,43.75534917352563,-3.4716397018369967,-3.0295405963913007
1757143961.1931207,-7.391232715652128,46.56758171484935,-3.712614523960572,-3.2299405406775707
1757143961.345447,-7.9557873480274806,49.23920262910688,-4.019818792790796,-3.4855016477226717
1757143961.4994946,-8.582070436985969,51.77724249765153,-4.365713419506883,-3.7732627935164693
1757143961.655487,-9.346740280157421,54.18838037276895,-4.796226156748566,-4.1314863363510215
1757143961.8081725,-10.142304095464736,56.4789613541305,-5.24676555678467,-4.506362434191063
1757143961.9643788,-10.915212370153169,58.65501328642397,-5.685158776777766,-4.871056052212345
1757143962.120183,-11.632157649930422,60.72226262210277,-6.0913304842609755,-5.208856198744183
1757143962.2737362,-12.273692868172425,62.68614949099763,-6.453531073820234,-5.5099849391762366
1757143962.425752,-12.834667858400278,64.55184201644775,-6.768605063689931,-5.771815509035662
1757143962.5773225,-13.29495778090995,66.32424991562536,-7.024417266317906,-5.9842363912987215
